product_id;name;brand;category;price;size_value;size_unit;ingredients;key_ingredients;source;date_collected
P116;texture experience creambath black chocolate deeply moisturizing treatment;Makarizo Professional;Creambath;203625;500; gr;water, cetearyl alcohol, cetyl esters, isopropyl myristate, behentrimonium chloride, paraffinum liquidum, fragrance, cyclopentasiloxane, diglycerin, ethylhexyl palmitate, ceteareth-20, amodimethicone, hydrolyzed collagen extract, cetrimonium chloride, isopropyl alcohol, distearyldimonium chloride, propylene glycol, polyquaternium-47, cocoa extract, cyclotetrasiloxane, trideceth-12, 5-bromo-5-nitro-1, 3-dioxane, 1, 2-hexanediol, phenyl trimethicone, sodium benzoate, c12-15 alkyl benzoate, dimethicone crosspolymer, dimethiconol, dimethyl palmitamine, colorants ;"[""dimethicone"", ""arginine"", ""zinc pca""]";https://www.sociolla.com/hair-mask/28162-texture-experience-creambath-black-chocolate-deeply-moisturizing-treatment?size=500%20gr;2/28/2026
P117;nr  treatment dam-care creambath;Nature Republic;Creambath;92900;500; gr;aqua, isopropyl alcohol, fragrance, triticum vulgare germ oil, peg-40 hydrogenated castor oil, piroctone olamine, sodium salicylate, propylene glycol, d-panthenol, citric acid, menthol, camphor, tocopheryl acetate, lysine, methionine, chamomilla recutita flower extract, glucose, glycine, linoleic acid, retinyl palmitate, arginine, leucine, histidine, proline, valine, lactic acid, serine, sodium benzoate, ci 42090, urtica dioica extract, betula alba leaf extract, equisetum arvense extract, capric acid, potassium sorbate, caramel, tartaric acid, ci 17200, biotin, riboflavin;"[""dimethicone"", ""olea europaea oil"", ""argania spinosa kernel oil"", ""tocopheryl acetate""]";https://www.tokopedia.com/probeautycare/nr-treatment-dam-care-creambath-500-g-1729560468939638829?extParam=ivf%3Dfalse%26keyword%3Dcreambath%26search_id%3D202602280537587F100B7B36092F163K8D%26src%3Dsearch&t_id=1772258000446&t_st=3&t_pp=search_result&t_efo=search_pure_goods_card&t_ef=goods_search&t_sm=&t_spt=search_result;2/28/2026
P118;loreal hair spa creambath 500ml hairspa -;L'Oreal Paris;Creambath;200000;500; gr;water, cetearyl alcohol, behentrimonium chloride, peg-180, amodimethicone, glycerin, cetyl esters, isopropyl alcohol, phenoxyethanol, fragrance, hydroxyethylcellulose, menthoxypropanediol, chlorhexidine dihydrochloride, cetrimonium chloride, hexyl cinnamal, linalool, propanediol, nymphaea alba flower extract;"[""aminexil"", ""caffeine"", ""arginine""]";https://www.tokopedia.com/tokoharky/loreal-hair-spa-creambath-500ml-hairspa-kemasan-baru-smooth-500ml-02f4a?extParam=ivf%3Dfalse%26keyword%3Dcreambath%26search_id%3D202602280537587F100B7B36092F163K8D%26src%3Dsearch&t_id=1772258000446&t_st=4&t_pp=search_result&t_efo=search_pure_goods_card&t_ef=goods_search&t_sm=&t_spt=search_result;2/28/2026
P119;salon daily creambath;Makarizo Professional;Creambath;101175;500; ml;water, cetearyl alcohol, behentrimonium chloride, cetyl esters, isopropyl myristate, peg-40 hydrogenated castor oil, propylene glycol, glycerin, amodimethicone, cyclopentasiloxane, dimethicone, dimethiconol, hydrolyzed keratin, hydrolyzed collagen, tocopheryl acetate, panthenol, camellia sinensis leaf extract, citrus aurantium dulcis fruit extract, equisetum arvense extract, urtica dioica extract, salvia officinalis extract, panax ginseng root extract, argania spinosa kernel oil, persea gratissima oil, butyrospermum parkii butter, phenoxyethanol, fragrance, ethylhexylglycerin, disodium edta, sodium benzoate, potassium sorbate, ci 19140, ci 15985, ci 17200;"[""dimethicone"", ""panthenol"", ""lactic acid"", ""hydrolyzed wheat protein"", ""dimethicone""]";https://www.sociolla.com/hair-lotion/28179-salon-daily-creambath?size=500_ml;2/28/2026
P120;fall resist 3x anti hair-fall shampoo;L'Oreal Paris;Shampoo;79900;280; ml;aqua, sodium laureth sulfate, cocamidopropyl betaine, dimethicone, sodium chloride, ci 77891, guar hydroxypropyltrimonium chloride, mica, coco-betaine, sodium benzoate, sodium hydroxide, phenoxyethanol, steareth-6, acetic acid, arginine, peg-100 stearate, trideceth-10, trideceth-3, salicylic acid, limonene, fumaric acid, linalool, benzyl alcohol, benzyl salicylate, amodimethicone, alpha-isomethyl ionone, parfum, carbomer, citric acid, citronellol, hexylene glycol, glycerin, glycol distearate ;"[""amodimethicone"", ""glycerin"", ""dimethicone"", ""hydrolyzed silk"", ""hydrolyzed keratin"", ""ascorbic acid"", ""tocopheryl acetate"", ""panthenol"", ""niacinamide"", ""biotin""]";https://www.sociolla.com/shampoo/24665-fall-resist-3x-anti-hair-fall-shampoo?size=280%20ml;2/28/2026
P121;hair tonic concentrate;Varesse;Hair Tonic;225000;60; ml;water, ethanol, propylene glycol, peg hydrogenated castor oil, panax ginseng radix extract, sophora angustifolia root extract, aesculus hippocastanum seed extract, perfume, sodium salicylate, dipotassium glycyrrhizinate, phenoxyethanol, methylparaben, menthol, vitamin h, vitamin f, vitamin a palmitate, vitamin e, vitamin b5, vitamin b8, polysorbate 20, peg-35 castor oil, disodium edta;"[""argania spinosa kernel oil"", ""tocopheryl acetate"", ""hydrolyzed keratin""]";https://www.sociolla.com/hair-tonic/51446-hair-tonic-concentrate?size=60_ml;2/28/2026
P123;organic hair & scalp treatment oil  power 10+;Eucalie;Scalp Serum;127500;45; ml;certified organic ingredients: candlenut oil, green tea seed oil, castor oil, virgin coconut oil, argan oil, jojoba oil, olive oil, sweet almond oil, sunflower seed oil, grape seed oil, vitamin a, vitamin c, vitamin d;"[""dimethicone"", ""glycerin"", ""panthenol"", ""arginine"", ""lactic acid"", ""tocopheryl acetate"", ""hydrolyzed collagen"", ""niacinamide"", ""sodium ascorbyl phosphate"", ""sodium hyaluronate"", ""sodium hyaluronate"", ""sodium hyaluronate"", ""oleanolic acid"", ""biotinoyl tripeptide-1""]";https://www.sociolla.com/hair-oil/54631-organic-hair-and-scalp-treatment-oil-power-10;2/28/2026
P124;drop dead growgeous! densifying hair scalp serum;Wonderlux;Scalp Serum;160950;75;ml;aqua, butylene glycol, 2, 4-diamino-pyrimidine-3-oxide ), ammonium polyacryloyldimethyl taurate, niacinamide, propanediol, oryza sativa bran water, glycerin, panthenol, zingiber officinale extract, phenoxyethanol, chlorphenesin, nasturtium officinale flower leaf extract, ppg-26-buteth-26, peg-40 hydrogenated castor oil, aloe barbadensis extract, pisum sativum sprout extract, sodium benzoate, magnesium ascorbyl phosphate, hydrolyzed corn protein, glycine, apigenin, adenosine, serine, glutamic acid, oleanolic acid, aspartic acid, leucine active ingredient 000071, biotinoyl tripeptide-1, alanine, arginine, tyrosine, phenylalanine, threonine, proline, valine, isoleucine, carnitine;"[""dimethicone"", ""glycerin"", ""panthenol"", ""arginine"", ""lactic acid"", ""tocopheryl acetate"", ""hydrolyzed collagen"", ""niacinamide"", ""sodium ascorbyl phosphate"", ""sodium hyaluronate"", ""sodium hyaluronate"", ""sodium hyaluronate"", ""oleanolic acid"", ""biotinoyl tripeptide-1""]";https://www.sociolla.com/hair-serum/78251-drop-dead-growgeous-densifying-hair-scalp-serum;2/28/2026
P125;silver screen conditioner;conditioner;Scalp Serum;96240;250;ml;aqua, polyquaternium-7, behentrimonium chloride, dimethicone, cetearyl alcohol, perfume, glycerin, dioleyl phosphate, oleth-5 phosphate, caprylic capric triglyceride, hydroxyethylcellulose, phenoxyethanol, isopropyl alcohol, polyquaternium-10, cetrimonium chloride, bht, panthenol, disodium edta, sodium metabisulfite, citric acid, sunflower oil, tocopheryl acetate, 1, 2-hexanediol, sodium hyaluronate, hyaluronic acid, hydrolyzed hyaluronic acid, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, potassium hyaluronate, , peg-9 diglycidyl ether sodium hyaluronate crosspolymer, sodium acetylated hyaluronate, ci 60730;"[""panthenol"", ""melaleuca alternifolia oil""]";https://www.sociolla.com/conditioner/79469-silver-screen-conditioner-250ml;2/28/2026
P126;kundal refreshing watery serum;Kundal;Hair Serum;132750;100;ml;cyclopentasiloxane, dimethiconol, dimethicone, phenyl propyl trimethicone, alcohol, hydrogenated coconut oil, macadamia integrifolia seed oil, water, camellia japonica seed oil, cocos nucifera oil, pyrus malus seed oil, adansonia digitata seed oil, moringa oleifera seed oil, tocopherol, biotin, panthenol, dextrin, moringa oleifera seed extract, maltodextrin, hydrolyzed hibiscus esculentus extract, 1, 2-hexanediol, houttuynia cordata extract, glycerin, butylene glycol, sodium hyaluronate, hydroxypropyltrimonium hyaluronate, sodium acetylated hyaluronate, hydrolyzed hyaluronic acid, ethylhexylglycerin, hyaluronic acid, sodium hyaluronate crosspolymer, hydrolyzed sodium hyaluronate, potassium hyaluronate, fragrance;"[""panthenol"", ""aloe barbadensis leaf extract"", ""tocopherol"", ""arginine""]";https://www.sociolla.com/hair-serum/81321-kundal-refreshing-watery-serum;2/28/2026
P127;kelaya hair serum;Kelaya;Hair Serum;83300;20;ml;aqua, alcohol, peg 40, sodium pca, butylene glycol, panax ginseng extract, panthenol, hydrolyzed soy protein, phenoxyethanol, argania spinosa kemel oil, sodium benzoate, pentylene glycol, glycerin, fragrance, 3 aminopropane sulfonic acid, potassium sorbate, menthol, ppg 26 buteth 26, sodium chondroitin sulfate, peg 40 hydrogenate castor oil, ci 42090, ci 17200, apigenin, oleanolic acid, biotinoyl tripeptide1;"[""panthenol"", ""glycerin"", ""aloe barbadensis leaf extract"", ""arginine""]";https://www.sociolla.com/hair-serum/88873-kelaya-hair-serum;2/28/2026
P128;serum rose perfume;Mise En Scène;Hair Serum;83300;80;ml;aqua, alcohol, peg 40, sodium pca, butylene glycol, panax ginseng extract, panthenol, hydrolyzed soy protein, phenoxyethanol, argania spinosa kemel oil, sodium benzoate, pentylene glycol, glycerin, fragrance, 3 aminopropane sulfonic acid, potassium sorbate, menthol, ppg 26 buteth 26, sodium chondroitin sulfate, peg 40 hydrogenate castor oil, ci 42090, ci 17200, apigenin, oleanolic acid, biotinoyl tripeptide1;"[""dimethicone"", ""glycerin"", ""panthenol"", ""tocopherol""]";https://www.sociolla.com/hair-serum/88873-kelaya-hair-serum;2/28/2026
P129;serum watery;Mise En Scène;Hair Serum;152150;80;ml;cyclopentasiloxane, trisiloxane, dimethiconol, c12-15 alkyl benzoate, cocos nucifera oil, fragrance parfum, coco-caprylate caprate, limonene, hydroxycitronellal, argania spinosa kernel oil, sclerocarya birrea seed oil, simmondsia chinensis seed oil, prunus armeniaca kernel oil, olea europaea fruit oil, camellia japonica seed oil, citronellol, hexyl cinnamal, linalool, geraniol, glycolipids;"[""hydrolyzed wheat protein"", ""lactic acid"", ""hydrolyzed silk""]";https://www.sociolla.com/hair-serum/83500-serum-watery;2/28/2026
P130;perfect serum super rich;Mise En Scène;Hair Serum;152150;80;ml;cyclopentasiloxane, dimethiconol, disiloxane, isododecane, c12-15 alkyl benzoate, cocos nucifera oil, fragrance parfum, argania spinosa kernel oil, camellia japonica seed oil, coco-caprylate caprate, linalool, benzyl benzoate, prunus armeniaca kernel oil, olea europaea fruit oil, simmondsia chinensis seed oil, citronellol, geraniol, alpha-isomethyl ionone, coumarin, hexyl cinnamal, acrylates polytrimethylsiloxymethacrylate copolymer, hydroxycitronellal, glycolipids, sclerocarya birrea seed oil;"[""menthol"", ""glycerin"", ""glycerin""]";https://www.sociolla.com/hair-serum/84162-perfect-serum-super-rich;2/28/2026
P131;honey dew restructuring serum;Makarizo Professional;Hair Serum;83360;25;ml;lauryl alcohol, myristyl alcohol, cetrimonium chloride, propylene glycol, dimethicone copolyol, diglycerin, panthenyl ethyl ether, alcohol, ethanol, sodium pca, sodium lactate, arginine, aspartic acid, pca, glycine, alanine, serine, valine, proline, threonine, isoleucine, histidine, phenylalanine, ci 42090, blue no 1 blue no 4, fragrance, parfum, aroma, aqua water;"[""dimethicone"", ""glycerin"", ""ricinus communis seed oil"", ""keratin"", ""hydrolyzed collagen"", ""hydrolyzed keratin"", ""hydrolyzed collagen"", ""sodium hyaluronate"", ""argania spinosa kernel oil"", ""ceramide np"", ""ceramide np"", ""ceramide np"", ""argania spinosa kernel oil"", ""dimethicone"", ""lactic acid"", ""tocopherol""]";https://www.sociolla.com/hair-serum/28184-honey-dew-restructuring-serum;2/28/2026
P134;ultimate repair hair serum;Beamarry New York;Hair Serum;181727;110;ml;cyclopentasiloxane, isododecane ethylhexyl palmitate, dimethiconol, dimethicone parfum, olea europaea fruit oil, argania spinosa kernel oil, orbignya oleifera seed oil tocopheryl acetate, cocos nucifera seed oil butvrospermum parkilishea butter helianthus annuus seed oil, butyl avocadate;"[""glycerin"", ""dimethicone"", ""butyrospermum parkii"", ""tocopherol"", ""glycerin""]";https://www.sociolla.com/hair-serum/85237-ultimate-repair-hair-serum;2/28/2026
P135;loreal paris elseve aminexil (fall resist serum anti hair-fall);L'Oreal Paris;Hair Serum;149000;102;ml;aminexil, caffeine, arginine;"[""olea europaea oil"", ""keratin""]";https://www.sociolla.com/hair-serum/93866-l-oreal-paris-elseve-aminexil-fall-resist-serum-anti-hair-fall;2/28/2026
P136;5in1 hair vitamin milkshake;Ellips;Hair Serum;55648;45;ml;aqua, dimethicone vinyl dimethicone crosspolymer, cyclopentasiloxane, phenyl trimethicone, cetrimonium chloride, isopropyl alcohol, cocamide dea, peg-8, fragrance, c12-14 pareth-12, sodium chloride, polyquaternium-16, dmdm hydantoin, cyclotetrasiloxane, methylparaben, panthenol, lactic acid, chlorphenesin, phenoxyethanol, phenyl trimethicone, hydrolyzed wheat protein, benzoic acid, c12-15 alkyl benzoate, dimethiconol, dimethicone crosspolymer, hydrolyzed wheat starch, benzophenone-4, potassium sorbate, hydrolyzed milk protein, butylene glycol, ethylparaben, propylparaben, butylparaben;"[""hydrolyzed wheat protein"", ""lactic acid"", ""hydrolyzed silk""]";https://www.sociolla.com/hair-serum/77149-5in1-hair-vitamin-milkshake;2/28/2026
P137;tresemme keratin smooth heat protection spray with marula oil 236ml for dry hair;TRESemmé;Heat Protection;146450;236;ml;water, amodimethicone, glycerin, peg-12 dimethicone, propylene glycol, pvp, fragrance, polysorbate 20, cetrimonium chloride, dmdm hydantoin, benzophenone-4, disodium edta, hydrolyzed silk, hydrolyzed keratin, ascorbic acid, tocopheryl acetate, panthenol, niacinamide, biotin;"[""glycerin"", ""dimethicone"", ""dimethicone"", ""salicylic acid"", ""amodimethicone""]";https://www.sociolla.com/hair-vitamin/73477-tresemme-keratin-smooth-heat-protection-spray-with-marula-oil-236ml-for-dry-hair;2/28/2026
P138;keratin pro daily hair vitamin spray 100ml;CBD Professional;Hair Vitamin;70125;100;ml;cyclopentasiloxane, dimethiconol, isopropyl myristate, phenyl trimethicone, perfume, bht, argania spinosa oil, prunus amygdalus var dulcis oil, tocopheryl acetate, hydrolyzed keratin, trametes versicolor extract;"[""glycerin"", ""dimethicone"", ""dimethicone"", ""salicylic acid"", ""amodimethicone""]";https://www.sociolla.com/hair-vitamin/67660-keratin-pro-daily-hair-vitamin-spray-100ml;2/28/2026
P139;figo hair perfume aqua glow;CBD Professional;Hair Vitamin;39200;100;ml;aqua, alcohol, peg-40 hydrogenated castor oil, perfume, peg-12 dimethicone, cetrimonium chloride, phenoxyethanol, hexamethylindanopyran, diethyl phthalate, pentylene glycol, glycerin, panthenol, arginine, lactic acid, sorbitol, tocopheryl acetate, hydrolyzed jojoba esters, collagen, niacinamide, sodium ascorbyl phosphate, butylene glycol, ppg-26-buteth-26, ethylhexyl methoxycinnamate, butyl methoxydibenzoylmethane, 1, 2-hexanediol, ethylhexyl salicylate, sodium hyaluronate, hyaluronic acid, hydrolyzed hyaluronic acid, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, potassium hyaluronate, peg-9 diglycidyl ether sodium hyaluronate crosspolymer, sodium acetylated hyaluronate, apigenin, oleanolic acid, biotinoyl tripeptide-1;"[""dimethicone"", ""glycerin"", ""amodimethicone"", ""panthenol"", ""hydrolyzed collagen"", ""arginine""]";https://www.sociolla.com/hair-vitamin/85662-figo-hair-perfume-aqua-glow;2/28/2026
P140;figo hair perfume fairy blush;CBD Professional;Hair Vitamin;39200;100;ml;aqua, alcohol, peg-40 hydrogenated castor oil, perfume, peg-12 dimethicone, cetrimonium chloride, phenoxyethanol, hexamethylindanopyran, diethyl phthalate, pentylene glycol, glycerin, panthenol, arginine, lactic acid, sorbitol, tocopheryl acetate, hydrolyzed jojoba esters, collagen, niacinamide, sodium ascorbyl phosphate, butylene glycol, ppg-26-buteth-26, ethylhexyl methoxycinnamate, butyl methoxydibenzoylmethane, 1, 2-hexanediol, ethylhexyl salicylate, sodium hyaluronate, hyaluronic acid, hydrolyzed hyaluronic acid, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, potassium hyaluronate, peg-9 diglycidyl ether sodium hyaluronate crosspolymer, sodium acetylated hyaluronate, apigenin, oleanolic acid, biotinoyl tripeptide-1;"[""glycerin"", ""hydrolyzed keratin"", ""argania spinosa kernel oil"", ""salicylic acid"", ""keratin"", ""panax ginseng root extract""]";https://www.sociolla.com/hair-vitamin/85664-figo-hair-perfume-fairy-blush;2/28/2026
P141;figo hair perfume love blooms;CBD Professional;Hair Vitamin;39200;100;ml;aqua, alcohol, peg-40 hydrogenated castor oil, perfume, peg-12 dimethicone, cetrimonium chloride, phenoxyethanol, hexamethylindanopyran, diethyl phthalate, pentylene glycol, glycerin, panthenol, arginine, lactic acid, sorbitol, tocopheryl acetate, hydrolyzed jojoba esters, collagen, niacinamide, sodium ascorbyl phosphate, butylene glycol, ppg-26-buteth-26, ethylhexyl methoxycinnamate, butyl methoxydibenzoylmethane, 1, 2-hexanediol, ethylhexyl salicylate, sodium hyaluronate, hyaluronic acid, hydrolyzed hyaluronic acid, hydrolyzed sodium hyaluronate, hydroxypropyltrimonium hyaluronate, potassium hyaluronate, peg-9 diglycidyl ether sodium hyaluronate crosspolymer, sodium acetylated hyaluronate, apigenin, oleanolic acid, biotinoyl tripeptide-1;"[""glycerin"", ""tocopherol"", ""salicylic acid""]";https://www.sociolla.com/hair-vitamin/85663-figo-hair-perfume-love-blooms;2/28/2026
P142;scalp care organic hair serum;Eucalie;Scalp Serum;207200;30;ml;aqua, methyl propanediol, panthenol, pseudoalteromonas ferment extract, sorbitan caprylate, sodium lactate, propanediol, benzoic acid, disodium edta, mentha piperita oil *, melaleuca alternifolia leaf oil *, sodium citrate, phragmites karka extract, poria cocos extract, citric acid, sodium benzoate, sodium salicylate;"[""glycerin"", ""amodimethicone"", ""lactic acid"", ""tocopherol"", ""arginine""]";https://www.sociolla.com/hair-serum/94068-eucalie-scalp-care-organic-hair-serum;2/28/2026
P143;set the oil free! sensitive & oily care scalp serum;Wonderlux;Scalp Serum;112050;75;ml;aqua, caprylic capric triglyceride, lactobacillus ferment, butylene glycol, lactococcus ferment, saccharomyces ferment, propanediol, maltodextrin, farnesyl acetate, farnesol, panthenyl triacetate, panthenol, chlorphenesin, phenoxyethanol, polyacrylate crosspolymer-6, propylene glycol, 1, 2-hexanediol, schinus terebinthifolius seed extract, pelvetia canaliculata extract, aloe barbadensis extract, laminaria digitata extract, ceramide 3, glycine, tocopherol, parfum, apium graveolens seed extract, serine, glutamic acid, aspartic acid, leucine, alanine, lysine, arginine, tyrosine, phenylalanine, threonine, proline, valine, isoleucine, histidine;"[""amodimethicone"", ""dimethicone"", ""aloe barbadensis leaf extract"", ""menthol"", ""lactic acid"", ""retinyl palmitate""]";https://www.sociolla.com/hair-serum/78250-set-the-oil-free-sensitive-and-oily-care-scalp-serum;2/28/2026
P144;calm it down! sensitive & dry care scalp serum;Wonderlux;Scalp Serum;112050;75;ml;aqua, lactobacillus ferment, butylene glycol, lactococcus ferment, saccharomyces ferment, propanediol maltodextrin, panthenol, chlorphenesin, phenoxyethanol, polyacrylate crosspolymer-6, madecassoside, propylene glycol, 1, 2-hexanediolschinus terebinthifolius seed extract, glycerin, pelvetia canaliculata extract, pogostemon cablin leaf extract, aloe barbadensis extract, laminaria digitata extract, ceramide 3, glycine, serine, glutamic acid, aspartic acid, leucine, alanine, lysine, arginine, tyrosine, phenylalanine, threonine, proline, valine, isoleucine, histidine;"[""dimethicone"", ""glycerin"", ""amodimethicone"", ""panthenol"", ""hydrolyzed collagen"", ""arginine""]";https://www.sociolla.com/hair-serum/79840-calm-it-down-sensitive-and-dry-care-scalp-serum;2/28/2026
P145;color shield conditioner 250ml;CBD Professional;Conditioner;52800;250;ml;aqua, cetearyl alcohol, dimethicone, behentrimonium, chloride, glycerin, glyceryl stearate, hydroxypropyl starch phosphate, perfume, phenoxyethanol, cetrimonium chloride, peg-100 strearate, isopropanol, benzotriazolyl dodecyl p-cresol, bht, disodium edta, panthenol, sodium metabisulfite, punica granatum fruit extract, propylene glycol, aminomethyl propanol, citric acid, alcohol, peg-40 hydrogenated castor oil, tocopherol, dmdm hydantoin, vitis vinifera seed extract;"[""amodimethicone"", ""dimethicone"", ""retinyl palmitate""]";https://www.sociolla.com/hair-tonic/28181-salon-daily-redensifying-hair-tonic-spray-bottle;2/28/2026
P146;osweet singapore amino acid protein conditioner;O'sweet Singapore;Conditioner;166470;100;ml;hydrolyzed wheat protein, lactic acid, propylparaben, sodium lauroyl hydrolyzed silk, trideceth-12, aqua, behentrimonium chloride, cetearyl alcohol, cetrimonium chloride, cetyl alcohol, hydroxyethylcellulose, methylisothiazolinone, methylparaben, parfum, snail secretion filtrate, zingiber officinale extract, hyaluronic acid;"[""glycerin"", ""dimethicone"", ""amodimethicone"", ""dimethicone""]";https://www.sociolla.com/conditioner/88951-o-sweet-singapore-amino-acid-protein-conditioner;2/28/2026
P148;real tamanu cold pressed tamanu oil soothing scalp serum;Rated Green;Scalp Serum;299000;100;ml;alcohol denat, water, butylene glycol, octyldodeceth-16, polysorbate 20, menthol, propanediol, citrus aurantium bergamia fruit oil, pelargonium graveolens flower oil, lavandula angustifolia oil, ganoderma lucidom extract, salvia officinalis oil, pogostemon cablin oil, citrus aurantium dulcis peel oil, calophyllum inophyllum seed oil, inulin, polyquatemium-10, glycerin, polyglyceryl-10 isostearate, polyglyceryl-10 oleate, pentylene glycol, 1, 2-hexanediol, octanediol, ethylhexylglycerin, peg-60 hydrogenated castor oil, caprylyl glycol, limonene, linalool, citronellol, geraniol;"[""glycerin"", ""amodimethicone"", ""lactic acid"", ""tocopherol"", ""arginine""]";https://www.sociolla.com/hair-tonic/94661-real-tamanu-cold-pressed-tamanu-oil-soothing-scalp-serum;2/28/2026
P149;extra moist & shine hair mask;Moist Diane;Hair Mask;101150;150; gr;water, cetearyl alcohol, dimethicone, steartrimonium chloride, glycerin, ricinus communis seed oil, propanediol, quaternium-33, gamma-docosalactone, terminalia ferdinandiana fruit extract, microcitrus australasica fruit extract, glucose, butylene glycol, prunus domestica seed extract, c12-13 alkyl glyceryl hydrolyzed hyaluronate, urea, keratin, hydrolyzed conchiolin protein, hydroxypropyltrimonium hyaluronate, malus domestica fruit cell culture extract, platinum powder, collagen, hylocereus undatus fruit extract, isomalt, ppg-3 caprylyl ether, hydrolyzed keratin, hydrolyzed hyaluronic acid, hydrolyzed collagen, sodium hyaluronate, locust bean hydroxypropyltrimonium chloride, cetearamidoethyl diethonium hydrolyzed rice protein, starch hydroxypropyltrimonium chloride, polyglyceryl-2 isostearate dimer dilinoleate copolymer, ethylhexyl palmitate, pouteria sapota seed oil, cocos nucifera oil, shorea stenoptera seed butter, sclerocarya birrea seed oil, theobroma grandiflorum seed butter, mangifera indica seed oil, argania spinosa kernel oil, ceramide ng, glycine soja sterols, ceramide 5, ceramide np, ceramide ap, ceramide eop, bis-behenyl isostearyl phytosteryl dimer dilinoleyl dimer dilinoleate, carapa guaianensis seed oil, adansonia digitata seed oil, prunus armeniaca kernel oil, hydrogenated apricot kernel oil, hydrogenated argania spinosa kernel oil, hydrogenated castor oil isostearate, bis- dimethicone, dimethiconol, sodium lactate, cholesterol, sodium chloride, sodium bicarbonate, argania spinosa callus culture extract, peg-90m, cellulose gum, xanthan gum, glyceryl tri-hydrogenated rosinate, lecithin, dicocodimonium chloride, cetrimonium chloride, quaternium-18, behentrimonium chloride, trigonella foenum-graecum hydroxypropyltrimonium chloride, isopropyl alcohol, propylene glycol, alcohol denat, lactic acid, tocopherol, disodium edta, phenoxyethanol, sodium benzoate, fragrance, caramel;"[""glycerin"", ""dimethicone"", ""dimethicone"", ""arginine"", ""lactic acid"", ""amodimethicone""]";https://www.sociolla.com/hair-tonic/94661-real-tamanu-cold-pressed-tamanu-oil-soothing-scalp-serum;2/28/2026
P150;lavender biotin purple conditioner;Beamarry New York;Conditioner;146881;380; ml;cyclopentasiloxane, isododecane ethylhexyl palmitate, dimethiconol, dimethicone parfum, olea europea fruit oil argania spinosa kernel oil, orbignya oleifera seed oil tocopheryl acetate, ci 15985, simmondsia chinensis seed oil butyrospermum parkii, cocos nucifera oil helianthus annuus seed oil;"[""glycerin"", ""menthol"", ""retinyl palmitate""]";https://www.sociolla.com/conditioner/85235-lavender-biotin-purple-conditioner;2/28/2026
P151;t1 pure care system micellar conditioner bottle;Makarizo;Conditioner;56500;180; ml;water, cyclotetrasiloxane, cetearyl alcohol, behentrimonium chloride, dimethicone, fragrance, amodimethicone, glyceryl stearate, phenoxyethanol, polyquaternium-47, ceteareth-20, ethylhexyl palmitate, cyclopentasiloxane, hydroxyethylcellulose, guar hydroxypropyltrimonium chloride, menthol, tetrasodium edta, panthenol, ethylhexylglycerin, cetrimonium chloride, menthyl lactate, camellia sinensis leaf extract, sodium benzoate, niacinamide, aesculus hippocastanum seed extract, yeast extract, ammonium glycyrrhizate, zinc gluconate, caffeine, potassium sorbate, biotin;"[""menthol"", ""panthenol"", ""argania spinosa kernel oil"", ""panax ginseng root extract"", ""diaminopyrimidine oxide""]";https://www.sociolla.com/conditioner/76964-t1-pure-care-system-micellar-conditioner-bottle;03/02/2026
P153;real shea real change treatment;Rated Green;Conditioner;219000;240; ml;glycerin, water, cyclopentasiloxane, dimethicone, cetearyl alcohol, dicaprylyl carbonate, propylene glycol, steartrimonium chloride, behentrimonium chloride, butyrospermum parkii butter, glycine soja seed extract, citrus aurantium dulcis peel oil, avena sativa kernel protein, aloe barbadensis leaf juice, hydroxyethylcellulose, quaternium-80, cetyl esters, dipropylene glycol, pentylene glycol, 1, 2-hexanediol, butylene glycol, octanediol, tocopherol, et hylhexylglycerin, citric acid, stearyl alcohol, sodium benzoate, potassium sorbate, fragrance, limonene, linalool, citronellol, benzyl benzoate, geraniol, benzyl salicylate;"[""glycerin"", ""dimethicone"", ""hydrolyzed collagen"", ""panthenol""]";https://www.sociolla.com/conditioner/14643-real-shea-real-change-treatment;03/02/2026
P154;hair spa smooth keratin;lae sa luay;Conditioner;85000;250;ml;water, cetearyl alcohol, mineral oil, jojoba oil peg-8 esters, pearl powder, citric acid, methyl paraben, vitamin b5, olea europaea fruit oil, keratin;"[""dimethicone"", ""amodimethicone"", ""panthenol"", ""glycerin"", ""hydrolyzed silk""]";https://www.sociolla.com/conditioner/64111-hair-spa;03/02/2026
P155;o'sweet singapore amino acid protein conditioner;O'sweet Singapore;Conditioner;179000;100;ml;komposisi: hydrolyzed wheat protein, lactic acid, propylparaben, sodium lauroyl hydrolyzed silk, trideceth-12, aqua, behentrimonium chloride, cetearyl alcohol, cetrimonium chloride, cetyl alcohol, hydroxyethylcellulose, methylisothiazolinone, methylparaben, parfum, snail secretion filtrate, zingiber officinale extract, hyaluronic acid;"[""glycerin"", ""dimethicone"", ""lactic acid"", ""sodium hyaluronate"", ""lactic acid"", ""salicylic acid"", ""amodimethicone""]";https://www.sociolla.com/conditioner/88951-o-sweet-singapore-amino-acid-protein-conditioner;03/02/2026
