product_id,name,brand,category,size,price,ingredients,source,date_collected
P227,SOS Nourishing Conditioner Lazy Sunday,LAVOJOY,Conditioner,300 ml,Rp29.000 - Rp139.000,"Spesial ingredients: Tir-Oil : Argan Oil: Membantu menghidrasi tahan lama Jojoba Seed Oil: Mengunci kelembapan, lebih halus, dan bebas kusut Grape Seed Oil: Menambah kilau, mengurangi keriting, dan mencegah kerusakan Sericin : Untuk memelihara dan membantu mencegah kerusakan B5 : Membantu menguatkan akar rambut Full ingredients: Water, Cetearyl Alcohol, Glycerin, Dimethicone, Steartrimonium Chloride, Phenoxyethanol, Isopropyl Alcohol, Cocodimonium Hydroxypropyl Hydrolyzed Wheat Protein, Fragrance, Bis-Aminopropyl Dimethicone, Behentrimonium Chloride, Hydroxyethylcellulose, Panthenol, Simmondsia Chinensis (Jojoba) Seed Oil, Vitis Vinifera (Grape) Seed Oil, Capryly..",https://www.sociolla.com/conditioner/68756-sos-nourishing-conditioner-lazy-sunday,3/2/2026
P228,Conditioner Twin Pack,WOSHDAY,Conditioner,Quantity,Rp498.000,"CONDITIONER: Water, Cetearyl Alcohol, Cetyl Alcohol, Glycerin, Isopropyl Palmitate, Fragrance, Cetyl Esters, Behentrimonium Chloride, Brassicyl Valinate Esylate, Stearamidopropyl Dimethylamine, Phenoxyethanol, Brassica Alcohol, Citric Acid, Isopropyl Alcohol, Cetrimonium Chloride, Chlorphenesin, Calcium Gluconate, Colloidal Oatmeal, Guar Hydroxypropyltrimonium Chloride, Panthenol, Simmondsia Chinensis Seed Oil, Vitis Vinifera Seed Oil, Lactic Acid, Leuconostoc/Radish Root Ferment Filtrate, Dihydroxypropyl Arginine Hcl, Polyquaternium-7, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice, Sodium Benzoate, Camellia Sinensis Leaf Extract, Potassium Sorbate.",https://www.sociolla.com/conditioner/95008-conditioner-twin-pack,3/2/2026
P229,Premium Ex Damage Care & Repair Conditioner Twinpack (NEW),TSUBAKI,Conditioner,Quantity,Rp359.800 Rp313.026,"AQUA, STEARYL ALCOHOL, ISOPENTYLDIOL, BEHENTRIMONIUM CHLORIDE, GLYCERIN, DIMETHICONE, SORBITOL, CETYL ALCOHOL, DIPROPYLENE GLYCOL, ISOPROPYL ALCOHOL, FRAGRANCE, AMINOPROPYL DIMETHICONE, ISOPROPYL MYRISTATE, SODIUM METHYLTAURATE, PEG-2 LAURATE, SALICYLIC ACID, SODIUM BENZOATE, PHENOXYETHANOL, C13-16 ISOPARAFFIN, POLYSILICONE-13, STEARTRIMONIUM CHLORIDE, LAURTRIMONIUM CHLORIDE, C10-13 ISOPARAFFIN, SQUALANE, DISODIUM EDTA, CAMELLIA JAPONICA SEED OIL, BUTYLENE GLYCOL, CETRIMONIUM CHLORIDE, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, AMODIMETHICONE, BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE, PHYTOSTERYL MACADAMIATE, PPG-2-DECETH-12, CITRUS UNSHIU PEEL EXTRACT, EUCHEUMA SERRA/GRATELOUPIA SPARSA/SA..",https://www.sociolla.com/conditioner/90596-premium-ex-damage-care-and-repair-conditioner-twinpack-new,3/2/2026
P230,Total Repair 5 Conditioner,LOREAL PARIS,Conditioner,170 ml,Rp50.500,,https://www.sociolla.com/conditioner/68857-total-repair-5-conditioner,3/2/2026
P231,JMELLA Disney In France Blooming Peony No. 01 Hair Treatment,JMELLA,Conditioner,500ml,Rp154.000 Rp92.400,"Aqua, Stearyl Alcohol, Cetyl Alcohol, Stearamidopropyl Dimethylamine, Parfum, Cyclopentasiloxane, Behentrimonium Chloride (Hair Conditioning), Dimethicone, Glycerin, Steartrimonium Chloride (Hair Conditioning), Phenoxyethanol, Isopropyl Alcohol, Chlorphenesin, Propylene Glycol, Amodimethicone, Cetrimonium Chloride (Emulsifying), Disodium EDTA, Trideceth-12, Arachidyl Alcohol, Butylene Glycol, Myristyl Alcohol, Cyclotetrasiloxane, Trehalose, Panthenol, Lauryl Alcohol, Dipropylene Glycol, 1,2-Hexanediol, Citric Acid, Fragaria Vesca Leaf Extract, Hydrolyzed Collagen, Glycine, Serine, Glutamic Acid, Aspartic Acid, Leucine, Alanine, Lysine, Arginine, Tyrosine, Phenylalanine, Proline, Threonine..",https://www.sociolla.com/conditioner/85293-jmella-disney-in-france-blooming-peony-no-01-hair-treatment,3/2/2026
P232,Hair Volumizing Conditioner,WOSHDAY,Conditioner,340ml,Rp249.000 Rp236.550,"Water, Cetearyl Alcohol, Cetyl Alcohol, Glycerin, Isopropyl Palmitate, Fragrance, Cetyl Esters, Behentrimonium Chloride, Brassicyl Valinate Esylate, Stearamidopropyl Dimethylamine, Phenoxyethanol, Brassica Alcohol, Citric Acid, Isopropyl Alcohol, Cetrimonium Chloride, Chlorphenesin, Calcium Gluconate, Colloidal Oatmeal, Guar Hydroxypropyltrimonium Chloride, Panthenol, Simmondsia Chinensis Seed Oil, Vitis Vinifera Seed Oil, Lactic Acid, Leuconostoc/Radish Root Ferment Filtrate, Dihydroxypropyl Arginine Hcl, Polyquaternium-7, Tocopheryl Acetate, Aloe Barbadensis Leaf Juice, Sodium Benzoate, Camellia Sinensis Leaf Extract, Potassium Sorbate.",https://www.sociolla.com/conditioner/91716-hair-volumizing-conditioner,3/2/2026
P233,Premium Volume & Repair Conditioner Twinpack (NEW),TSUBAKI,Conditioner,Quantity,Rp299.800 Rp260.826,"AQUA, GLYCERIN, STEARYL ALCOHOL, BEHENYL ALCOHOL, STEARTRIMONIUM CHLORIDE, SORBITOL, ISOPROPYL MYRISTATE, HYDROGENATED POLYDECENE, FRAGRANCE, ISOPROPYL ALCOHOL, AMODIMETHICONE, PHENOXYETHANOL, METHYLPARABEN, PPG-2-DECETH-12, LAURTRIMONIUM CHLORIDE, SQUALANE, CAMELLIA JAPONICA SEED OIL, POLYQUATERNIUM-11, LACTIC ACID, ASPARTIC ACID, CITRIC ACID, BUTYLENE GLYCOL, SODIUM DILAURAMIDOGLUTAMIDE LYSINE, PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE, PHYTOSTERYL MACADAMIATE, TAURINE, GLYCINE SOJA (SOYBEAN) SEED EXTRACT, TOCOPHEROL, HYDROXYPROPYL ARGININE LAURYL/MYRISTYL ETHER HCL, ALCOHOL.",https://www.sociolla.com/conditioner/90598-premium-volume-and-repair-conditioner-twinpack-new,3/2/2026
P234,Silver Screen Conditioner 250ml,CBD PROFESSIONAL,Conditioner,250ml,Rp120.300 Rp90.225,"Aqua, Polyquaternium-7, Behentrimonium Chloride, Dimethicone, Cetearyl Alcohol, Perfume, Glycerin, Dioleyl Phosphate, Oleth-5 Phosphate, Caprylic/Capric Triglyceride, Hydroxyethylcellulose, Phenoxyethanol, Isopropyl Alcohol, Polyquaternium-10, Cetrimonium Chloride, BHT, Panthenol, Disodium EDTA, Sodium Metabisulfite, Citric Acid, Sunflower Oil, Tocopheryl Acetate, 1,2-Hexanediol, Sodium Hyaluronate, Hyaluronic Acid, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Hydroxypropyltrimonium Hyaluronate, Potassium Hyaluronate, , PEG-9 Diglycidyl Ether/Sodium Hyaluronate Crosspolymer, Sodium Acetylated Hyaluronate, CI 60730",https://www.sociolla.com/conditioner/79469-silver-screen-conditioner-250ml,3/2/2026
P235,Extra Night Repair Treatment,MOIST DIANE,Conditioner,450ml,Rp136.000 Rp106.080,"aqua, cetearyl alcohol, dimethicone, Triethyl Citrate, PROPANEDIOL, GAMMA-DOCOSALACTONE, Quaternium-33, Mannitol, Glucose, Keratin, Ethylhexyl palmitate, POUTERIA SAPOTA SEED OIL, mangifera indica seed oil, bis-ethoxydiglycol cyclohexane 1,4-dicarboxylate, Isononyl isononanoate, Isostearoyl Hydrolyzed Keratin, GLYCINE SOJA STEROLS, Ceramide NG, Argania Spinosa Kernel Oil, Ceramide AS, Ceramide NP, Ceramide AP, Ceramide EOP, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, carapa guaianensis seed oil, OPUNTIA FICUS-INDICA SEED OIL, Hydrogenated castor Oil Isostearate, Cellulose, Sodium lactate, Cholesterol, Hydrolyzed keratin, Hydroxyethylcellulose, Hydroxypropyl meth..",https://www.sociolla.com/conditioner/75980-extra-night-repair-treatment,3/2/2026
P236,Argan Repair Conditioner,DANCOLY,Conditioner,300 ml,Rp239.000 Rp212.710,,https://www.sociolla.com/conditioner/9722-argan-repair-conditioner,3/2/2026
P237,Perfumed Hair Treatment,LA'DOR,Conditioner,380ml,Rp245.000 Rp196.000,"aqua, butylene glycol, glycerin, dimethicone, cetearyl alcohol, propylene glycol, behentrimonium chloride, dipropylene glycol, hydrogenated polydecene, fragrance, phenoxyethanol, sodium benzoate, polyquaternium-7, glycine soja oil, disodium edta, avena sativa protein extract, linalool, limonene, caramel, coumarin, 1,2-hexanediol, gardenia florida fruit extract, citronellol, dextrin, hydroxycitronellal, hydrogenated lechitin, tocopherol, polyglyceryl-10 laurate, polyglyceryl-4 caprate, stearic acid, elastin, keratin, capryl glycol, gelatin, quaternium-33, cholesterol, caprylic/capric triglyceride, ceramide np, adansonia digitata seed oil, ceramide as, ceramide ns, ceramide ap, ceramide eop..",https://www.sociolla.com/conditioner/94779-lador-perfumed-hair-treatment,3/2/2026
